initial_samples sample height tube remaining_vol
63 23 14.52 1 976.0
63 24 14.14 1 956.0
63 25 13.77 1 936.0
63 26 13.39 1 916.0
63 27 13.02 1 896.0
63 28 12.65 1 876.0
63 29 12.27 1 856.0
63 30 11.9 1 836.0
63 31 11.52 1 816.0
63 32 11.15 1 796.0
63 33 10.78 1 776.0
63 34 10.4 1 756.0
63 35 10.03 1 736.0
63 36 9.65 1 716.0
63 37 9.28 1 696.0
63 38 8.9 1 676.0
63 39 8.53 1 656.0
63 40 8.16 1 636.0
63 41 7.78 1 616.0
63 42 7.41 1 596.0
63 43 7.03 1 576.0
63 44 6.66 1 556.0
63 45 6.29 1 536.0
63 46 5.91 1 516.0
63 47 5.54 1 496.0
63 48 5.16 1 476.0
63 49 4.79 1 456.0
63 50 4.41 1 436.0
63 51 4.04 1 416.0
63 52 3.67 1 396.0
63 53 3.29 1 376.0
63 54 2.92 1 356.0
63 55 2.54 1 336.0
63 56 2.17 1 316.0
63 57 1.8 1 296.0
63 58 1.42 1 276.0
63 59 1.05 1 256.0
63 60 0.67 1 236.0
63 61 0.5 1 216.0
63 62 0.5 1 196.0
63 63 0.5 1 176.0
64 1 23.16 1 1438.0
64 2 22.79 1 1418.0
64 3 22.41 1 1398.0
64 4 22.04 1 1378.0
64 5 21.66 1 1358.0
64 6 21.29 1 1338.0
64 7 20.91 1 1318.0
64 8 20.54 1 1298.0
64 9 20.17 1 1278.0
64 10 19.79 1 1258.0
64 11 19.42 1 1238.0
64 12 19.04 1 1218.0
64 13 18.67 1 1198.0
64 14 18.3 1 1178.0
64 15 17.92 1 1158.0
64 16 17.55 1 1138.0
64 17 17.17 1 1118.0
64 18 16.8 1 1098.0
64 19 16.42 1 1078.0
64 20 16.05 1 1058.0
64 21 15.68 1 1038.0
64 22 15.3 1 1018.0
64 23 14.93 1 998.0
64 24 14.55 1 978.0
64 25 14.18 1 958.0
64 26 13.81 1 938.0
64 27 13.43 1 918.0
64 28 13.06 1 898.0
64 29 12.68 1 878.0
64 30 12.31 1 858.0
64 31 11.94 1 838.0
64 32 11.56 1 818.0
64 33 11.19 1 798.0
64 34 10.81 1 778.0
64 35 10.44 1 758.0
64 36 10.06 1 738.0
64 37 9.69 1 718.0
64 38 9.32 1 698.0
64 39 8.94 1 678.0
64 40 8.57 1 658.0
64 41 8.19 1 638.0
64 42 7.82 1 618.0
64 43 7.45 1 598.0
64 44 7.07 1 578.0
64 45 6.7 1 558.0
64 46 6.32 1 538.0
64 47 5.95 1 518.0
64 48 5.57 1 498.0
64 49 5.2 1 478.0
64 50 4.83 1 458.0
64 51 4.45 1 438.0
64 52 4.08 1 418.0
64 53 3.7 1 398.0
64 54 3.33 1 378.0
64 55 2.96 1 358.0
64 56 2.58 1 338.0
64 57 2.21 1 318.0
64 58 1.83 1 298.0
64 59 1.46 1 278.0
64 60 1.09 1 258.0
64 61 0.71 1 238.0
64 62 0.5 1 218.0
64 63 0.5 1 198.0
64 64 0.5 1 178.0
65 1 23.57 1 1460.0
65 2 23.2 1 1440.0
65 3 22.82 1 1420.0
65 4 22.45 1 1400.0
65 5 22.07 1 1380.0
65 6 21.7 1 1360.0
65 7 21.33 1 1340.0
65 8 20.95 1 1320.0
65 9 20.58 1 1300.0
65 10 20.2 1 1280.0
65 11 19.83 1 1260.0
65 12 19.46 1 1240.0
65 13 19.08 1 1220.0
65 14 18.71 1 1200.0
65 15 18.33 1 1180.0
65 16 17.96 1 1160.0
65 17 17.58 1 1140.0
65 18 17.21 1 1120.0
65 19 16.84 1 1100.0
65 20 16.46 1 1080.0
65 21 16.09 1 1060.0
65 22 15.71 1 1040.0
65 23 15.34 1 1020.0
65 24 14.97 1 1000.0
65 25 14.59 1 980.0
65 26 14.22 1 960.0
65 27 13.84 1 940.0
65 28 13.47 1 920.0
65 29 13.09 1 900.0
65 30 12.72 1 880.0
65 31 12.35 1 860.0
65 32 11.97 1 840.0
65 33 11.6 1 820.0
65 34 11.22 1 800.0
65 35 10.85 1 780.0
65 36 10.48 1 760.0
65 37 10.1 1 740.0
65 38 9.73 1 720.0
65 39 9.35 1 700.0
65 40 8.98 1 680.0
65 41 8.61 1 660.0
65 42 8.23 1 640.0
65 43 7.86 1 620.0
65 44 7.48 1 600.0
65 45 7.11 1 580.0
65 46 6.73 1 560.0
65 47 6.36 1 540.0
65 48 5.99 1 520.0
65 49 5.61 1 500.0
65 50 5.24 1 480.0
65 51 4.86 1 460.0
65 52 4.49 1 440.0
65 53 4.12 1 420.0
65 54 3.74 1 400.0
65 55 3.37 1 380.0
65 56 2.99 1 360.0
65 57 2.62 1 340.0
65 58 2.24 1 320.0
65 59 1.87 1 300.0
65 60 1.5 1 280.0
65 61 1.12 1 260.0
65 62 0.75 1 240.0
65 63 0.5 1 220.0
65 64 0.5 1 200.0
65 65 0.5 1 180.0
66 1 23.98 1 1482.0
66 2 23.61 1 1462.0
66 3 23.23 1 1442.0
66 4 22.86 1 1422.0
66 5 22.49 1 1402.0
66 6 22.11 1 1382.0
66 7 21.74 1 1362.0
66 8 21.36 1 1342.0
66 9 20.99 1 1322.0
66 10 20.62 1 1302.0
66 11 20.24 1 1282.0
66 12 19.87 1 1262.0
66 13 19.49 1 1242.0
66 14 19.12 1 1222.0
66 15 18.74 1 1202.0
66 16 18.37 1 1182.0
66 17 18.0 1 1162.0
66 18 17.62 1 1142.0
66 19 17.25 1 1122.0
66 20 16.87 1 1102.0
66 21 16.5 1 1082.0
66 22 16.13 1 1062.0
66 23 15.75 1 1042.0
66 24 15.38 1 1022.0
66 25 15.0 1 1002.0
66 26 14.63 1 982.0
66 27 14.25 1 962.0
66 28 13.88 1 942.0
66 29 13.51 1 922.0
66 30 13.13 1 902.0
66 31 12.76 1 882.0
66 32 12.38 1 862.0
66 33 12.01 1 842.0
66 34 11.64 1 822.0
66 35 11.26 1 802.0
66 36 10.89 1 782.0
66 37 10.51 1 762.0
66 38 10.14 1 742.0
66 39 9.77 1 722.0
66 40 9.39 1 702.0
66 41 9.02 1 682.0
66 42 8.64 1 662.0
66 43 8.27 1 642.0
66 44 7.89 1 622.0
66 45 7.52 1 602.0
66 46 7.15 1 582.0
66 47 6.77 1 562.0
66 48 6.4 1 542.0
66 49 6.02 1 522.0
66 50 5.65 1 502.0
66 51 5.28 1 482.0
66 52 4.9 1 462.0
66 53 4.53 1 442.0
66 54 4.15 1 422.0
66 55 3.78 1 402.0
66 56 3.4 1 382.0
66 57 3.03 1 362.0
66 58 2.66 1 342.0
66 59 2.28 1 322.0
66 60 1.91 1 302.0
66 61 1.53 1 282.0
66 62 1.16 1 262.0
66 63 0.79 1 242.0
66 64 0.5 1 222.0
66 65 0.5 1 202.0
66 66 0.5 1 182.0
67 1 24.39 1 1504.0
67 2 24.02 1 1484.0
67 3 23.65 1 1464.0
67 4 23.27 1 1444.0
67 5 22.9 1 1424.0
67 6 22.52 1 1404.0
67 7 22.15 1 1384.0
67 8 21.77 1 1364.0
67 9 21.4 1 1344.0
67 10 21.03 1 1324.0
67 11 20.65 1 1304.0
67 12 20.28 1 1284.0
67 13 19.9 1 1264.0
67 14 19.53 1 1244.0
67 15 19.16 1 1224.0
67 16 18.78 1 1204.0
67 17 18.41 1 1184.0
67 18 18.03 1 1164.0
67 19 17.66 1 1144.0
67 20 17.29 1 1124.0
67 21 16.91 1 1104.0
67 22 16.54 1 1084.0
67 23 16.16 1 1064.0
67 24 15.79 1 1044.0
67 25 15.41 1 1024.0
67 26 15.04 1 1004.0
67 27 14.67 1 984.0
67 28 14.29 1 964.0
67 29 13.92 1 944.0
67 30 13.54 1 924.0
67 31 13.17 1 904.0
67 32 12.8 1 884.0
67 33 12.42 1 864.0
67 34 12.05 1 844.0
67 35 11.67 1 824.0
67 36 11.3 1 804.0
67 37 10.92 1 784.0
67 38 10.55 1 764.0
67 39 10.18 1 744.0
67 40 9.8 1 724.0
67 41 9.43 1 704.0
67 42 9.05 1 684.0
67 43 8.68 1 664.0
67 44 8.31 1 644.0
67 45 7.93 1 624.0
67 46 7.56 1 604.0
67 47 7.18 1 584.0
67 48 6.81 1 564.0
67 49 6.44 1 544.0
67 50 6.06 1 524.0
67 51 5.69 1 504.0
67 52 5.31 1 484.0
67 53 4.94 1 464.0
67 54 4.56 1 444.0
67 55 4.19 1 424.0
67 56 3.82 1 404.0
67 57 3.44 1 384.0
67 58 3.07 1 364.0
67 59 2.69 1 344.0
67 60 2.32 1 324.0
67 61 1.95 1 304.0
67 62 1.57 1 284.0
67 63 1.2 1 264.0
67 64 0.82 1 244.0
67 65 0.5 1 224.0
67 66 0.5 1 204.0
67 67 0.5 1 184.0
68 1 24.81 1 1526.0
68 2 24.43 1 1506.0
68 3 24.06 1 1486.0
68 4 23.68 1 1466.0
68 5 23.31 1 1446.0
68 6 22.93 1 1426.0
68 7 22.56 1 1406.0
68 8 22.19 1 1386.0
68 9 21.81 1 1366.0
68 10 21.44 1 1346.0
68 11 21.06 1 1326.0
68 12 20.69 1 1306.0
68 13 20.32 1 1286.0
68 14 19.94 1 1266.0
68 15 19.57 1 1246.0
68 16 19.19 1 1226.0
68 17 18.82 1 1206.0
68 18 18.45 1 1186.0
68 19 18.07 1 1166.0
68 20 17.7 1 1146.0
68 21 17.32 1 1126.0
68 22 16.95 1 1106.0
68 23 16.57 1 1086.0
68 24 16.2 1 1066.0
68 25 15.83 1 1046.0
68 26 15.45 1 1026.0
68 27 15.08 1 1006.0
68 28 14.7 1 986.0
68 29 14.33 1 966.0
68 30 13.96 1 946.0
68 31 13.58 1 926.0
68 32 13.21 1 906.0
68 33 12.83 1 886.0
68 34 12.46 1 866.0
68 35 12.08 1 846.0
68 36 11.71 1 826.0
68 37 11.34 1 806.0
68 38 10.96 1 786.0
68 39 10.59 1 766.0
68 40 10.21 1 746.0
68 41 9.84 1 726.0
68 42 9.47 1 706.0
68 43 9.09 1 686.0
68 44 8.72 1 666.0
68 45 8.34 1 646.0
68 46 7.97 1 626.0
68 47 7.6 1 606.0
68 48 7.22 1 586.0
68 49 6.85 1 566.0
68 50 6.47 1 546.0
68 51 6.1 1 526.0
68 52 5.72 1 506.0
68 53 5.35 1 486.0
68 54 4.98 1 466.0
68 55 4.6 1 446.0
68 56 4.23 1 426.0
68 57 3.85 1 406.0
68 58 3.48 1 386.0
68 59 3.11 1 366.0
68 60 2.73 1 346.0
68 61 2.36 1 326.0
68 62 1.98 1 306.0
68 63 1.61 1 286.0
68 64 1.23 1 266.0
68 65 0.86 1 246.0
68 66 0.5 1 226.0
68 67 0.5 1 206.0
68 68 0.5 1 186.0
69 1 25.22 1 1548.0
69 2 24.84 1 1528.0
69 3 24.47 1 1508.0
69 4 24.09 1 1488.0
69 5 23.72 1 1468.0
69 6 23.35 1 1448.0
69 7 22.97 1 1428.0
69 8 22.6 1 1408.0
69 9 22.22 1 1388.0
69 10 21.85 1 1368.0
69 11 21.48 1 1348.0
69 12 21.1 1 1328.0
69 13 20.73 1 1308.0
69 14 20.35 1 1288.0
69 15 19.98 1 1268.0
69 16 19.6 1 1248.0
69 17 19.23 1 1228.0
69 18 18.86 1 1208.0
69 19 18.48 1 1188.0
69 20 18.11 1 1168.0
69 21 17.73 1 1148.0
69 22 17.36 1 1128.0
69 23 16.99 1 1108.0
69 24 16.61 1 1088.0
69 25 16.24 1 1068.0
69 26 15.86 1 1048.0
69 27 15.49 1 1028.0
69 28 15.12 1 1008.0
69 29 14.74 1 988.0
69 30 14.37 1 968.0
69 31 13.99 1 948.0
69 32 13.62 1 928.0
69 33 13.24 1 908.0
69 34 12.87 1 888.0
69 35 12.5 1 868.0
69 36 12.12 1 848.0
69 37 11.75 1 828.0
69 38 11.37 1 808.0
69 39 11.0 1 788.0
69 40 10.63 1 768.0
69 41 10.25 1 748.0
69 42 9.88 1 728.0
69 43 9.5 1 708.0
69 44 9.13 1 688.0
69 45 8.75 1 668.0
69 46 8.38 1 648.0
69 47 8.01 1 628.0
69 48 7.63 1 608.0
69 49 7.26 1 588.0
69 50 6.88 1 568.0
69 51 6.51 1 548.0
69 52 6.14 1 528.0
69 53 5.76 1 508.0
69 54 5.39 1 488.0
69 55 5.01 1 468.0
69 56 4.64 1 448.0
69 57 4.27 1 428.0
69 58 3.89 1 408.0
69 59 3.52 1 388.0
69 60 3.14 1 368.0
69 61 2.77 1 348.0
69 62 2.39 1 328.0
69 63 2.02 1 308.0
69 64 1.65 1 288.0
69 65 1.27 1 268.0
69 66 0.9 1 248.0
69 67 0.52 1 228.0
69 68 0.5 1 208.0
69 69 0.5 1 188.0
70 1 25.63 1 1570.0
70 2 25.25 1 1550.0
70 3 24.88 1 1530.0
70 4 24.51 1 1510.0
70 5 24.13 1 1490.0
70 6 23.76 1 1470.0
70 7 23.38 1 1450.0
70 8 23.01 1 1430.0
70 9 22.64 1 1410.0
70 10 22.26 1 1390.0
70 11 21.89 1 1370.0
70 12 21.51 1 1350.0
70 13 21.14 1 1330.0
70 14 20.76 1 1310.0
70 15 20.39 1 1290.0
70 16 20.02 1 1270.0
70 17 19.64 1 1250.0
70 18 19.27 1 1230.0
70 19 18.89 1 1210.0
70 20 18.52 1 1190.0
70 21 18.15 1 1170.0
70 22 17.77 1 1150.0
70 23 17.4 1 1130.0
70 24 17.02 1 1110.0
70 25 16.65 1 1090.0
70 26 16.28 1 1070.0
70 27 15.9 1 1050.0
70 28 15.53 1 1030.0
70 29 15.15 1 1010.0
70 30 14.78 1 990.0
70 31 14.4 1 970.0
70 32 14.03 1 950.0
70 33 13.66 1 930.0
70 34 13.28 1 910.0
70 35 12.91 1 890.0
70 36 12.53 1 870.0
70 37 12.16 1 850.0
70 38 11.79 1 830.0
70 39 11.41 1 810.0
70 40 11.04 1 790.0
70 41 10.66 1 770.0
70 42 10.29 1 750.0
70 43 9.91 1 730.0
70 44 9.54 1 710.0
70 45 9.17 1 690.0
70 46 8.79 1 670.0
70 47 8.42 1 650.0
70 48 8.04 1 630.0
70 49 7.67 1 610.0
70 50 7.3 1 590.0
70 51 6.92 1 570.0
70 52 6.55 1 550.0
70 53 6.17 1 530.0
70 54 5.8 1 510.0
70 55 5.43 1 490.0
70 56 5.05 1 470.0
70 57 4.68 1 450.0
70 58 4.3 1 430.0
70 59 3.93 1 410.0
70 60 3.55 1 390.0
70 61 3.18 1 370.0
70 62 2.81 1 350.0
70 63 2.43 1 330.0
70 64 2.06 1 310.0
70 65 1.68 1 290.0
70 66 1.31 1 270.0
70 67 0.94 1 250.0
70 68 0.56 1 230.0
70 69 0.5 1 210.0
70 70 0.5 1 190.0
71 1 26.04 1 1592.0
71 2 25.67 1 1572.0
71 3 25.29 1 1552.0
71 4 24.92 1 1532.0
71 5 24.54 1 1512.0
71 6 24.17 1 1492.0
71 7 23.8 1 1472.0
71 8 23.42 1 1452.0
71 9 23.05 1 1432.0
71 10 22.67 1 1412.0
71 11 22.3 1 1392.0
71 12 21.92 1 1372.0
71 13 21.55 1 1352.0
71 14 21.18 1 1332.0
71 15 20.8 1 1312.0
71 16 20.43 1 1292.0
71 17 20.05 1 1272.0
71 18 19.68 1 1252.0
71 19 19.31 1 1232.0
71 20 18.93 1 1212.0
71 21 18.56 1 1192.0
71 22 18.18 1 1172.0
71 23 17.81 1 1152.0
71 24 17.43 1 1132.0
71 25 17.06 1 1112.0
71 26 16.69 1 1092.0
71 27 16.31 1 1072.0
71 28 15.94 1 1052.0
71 29 15.56 1 1032.0
71 30 15.19 1 1012.0
71 31 14.82 1 992.0
71 32 14.44 1 972.0
71 33 14.07 1 952.0
71 34 13.69 1 932.0
71 35 13.32 1 912.0
71 36 12.95 1 892.0
71 37 12.57 1 872.0
71 38 12.2 1 852.0
71 39 11.82 1 832.0
71 40 11.45 1 812.0
71 41 11.07 1 792.0
71 42 10.7 1 772.0
71 43 10.33 1 752.0
71 44 9.95 1 732.0
71 45 9.58 1 712.0
71 46 9.2 1 692.0
71 47 8.83 1 672.0
71 48 8.46 1 652.0
71 49 8.08 1 632.0
71 50 7.71 1 612.0
71 51 7.33 1 592.0
71 52 6.96 1 572.0
71 53 6.58 1 552.0
71 54 6.21 1 532.0
71 55 5.84 1 512.0
71 56 5.46 1 492.0
71 57 5.09 1 472.0
71 58 4.71 1 452.0
71 59 4.34 1 432.0
71 60 3.97 1 412.0
71 61 3.59 1 392.0
71 62 3.22 1 372.0
71 63 2.84 1 352.0
71 64 2.47 1 332.0
71 65 2.1 1 312.0
71 66 1.72 1 292.0
71 67 1.35 1 272.0
71 68 0.97 1 252.0
71 69 0.6 1 232.0
71 70 0.5 1 212.0
71 71 0.5 1 192.0
72 1 26.45 1 1614.0
72 2 26.08 1 1594.0
72 3 25.7 1 1574.0
72 4 25.33 1 1554.0
72 5 24.96 1 1534.0
72 6 24.58 1 1514.0
72 7 24.21 1 1494.0
72 8 23.83 1 1474.0
72 9 23.46 1 1454.0
72 10 23.08 1 1434.0
72 11 22.71 1 1414.0
72 12 22.34 1 1394.0
72 13 21.96 1 1374.0
72 14 21.59 1 1354.0
72 15 21.21 1 1334.0
72 16 20.84 1 1314.0
72 17 20.47 1 1294.0
72 18 20.09 1 1274.0
72 19 19.72 1 1254.0
72 20 19.34 1 1234.0
72 21 18.97 1 1214.0
72 22 18.59 1 1194.0
72 23 18.22 1 1174.0
72 24 17.85 1 1154.0
72 25 17.47 1 1134.0
72 26 17.1 1 1114.0
72 27 16.72 1 1094.0
72 28 16.35 1 1074.0
72 29 15.98 1 1054.0
72 30 15.6 1 1034.0
72 31 15.23 1 1014.0
72 32 14.85 1 994.0
72 33 14.48 1 974.0
72 34 14.11 1 954.0
72 35 13.73 1 934.0
72 36 13.36 1 914.0
72 37 12.98 1 894.0
72 38 12.61 1 874.0
72 39 12.23 1 854.0
72 40 11.86 1 834.0
72 41 11.49 1 814.0
72 42 11.11 1 794.0
72 43 10.74 1 774.0
72 44 10.36 1 754.0
72 45 9.99 1 734.0
72 46 9.62 1 714.0
72 47 9.24 1 694.0
72 48 8.87 1 674.0
72 49 8.49 1 654.0
72 50 8.12 1 634.0
72 51 7.74 1 614.0
72 52 7.37 1 594.0
72 53 7.0 1 574.0
72 54 6.62 1 554.0
72 55 6.25 1 534.0
72 56 5.87 1 514.0
72 57 5.5 1 494.0
72 58 5.13 1 474.0
72 59 4.75 1 454.0
72 60 4.38 1 434.0
72 61 4.0 1 414.0
72 62 3.63 1 394.0
72 63 3.26 1 374.0
72 64 2.88 1 354.0
72 65 2.51 1 334.0
72 66 2.13 1 314.0
72 67 1.76 1 294.0
72 68 1.38 1 274.0
72 69 1.01 1 254.0
72 70 0.64 1 234.0
72 71 0.5 1 214.0
72 72 0.5 1 194.0
73 1 26.86 1 1636.0
73 2 26.49 1 1616.0
73 3 26.11 1 1596.0
73 4 25.74 1 1576.0
73 5 25.37 1 1556.0
73 6 24.99 1 1536.0
73 7 24.62 1 1516.0
73 8 24.24 1 1496.0
73 9 23.87 1 1476.0
73 10 23.5 1 1456.0
73 11 23.12 1 1436.0
73 12 22.75 1 1416.0
73 13 22.37 1 1396.0
73 14 22.0 1 1376.0
73 15 21.63 1 1356.0
73 16 21.25 1 1336.0
73 17 20.88 1 1316.0
73 18 20.5 1 1296.0
73 19 20.13 1 1276.0
73 20 19.75 1 1256.0
73 21 19.38 1 1236.0
73 22 19.01 1 1216.0
73 23 18.63 1 1196.0
73 24 18.26 1 1176.0
73 25 17.88 1 1156.0
73 26 17.51 1 1136.0
73 27 17.14 1 1116.0
73 28 16.76 1 1096.0
73 29 16.39 1 1076.0
73 30 16.01 1 1056.0
73 31 15.64 1 1036.0
73 32 15.26 1 1016.0
73 33 14.89 1 996.0
73 34 14.52 1 976.0
73 35 14.14 1 956.0
73 36 13.77 1 936.0
73 37 13.39 1 916.0
73 38 13.02 1 896.0
73 39 12.65 1 876.0
73 40 12.27 1 856.0
73 41 11.9 1 836.0
73 42 11.52 1 816.0
73 43 11.15 1 796.0
73 44 10.78 1 776.0
73 45 10.4 1 756.0
73 46 10.03 1 736.0
73 47 9.65 1 716.0
73 48 9.28 1 696.0
73 49 8.9 1 676.0
73 50 8.53 1 656.0
73 51 8.16 1 636.0
73 52 7.78 1 616.0
73 53 7.41 1 596.0
73 54 7.03 1 576.0
73 55 6.66 1 556.0
73 56 6.29 1 536.0
73 57 5.91 1 516.0
73 58 5.54 1 496.0
73 59 5.16 1 476.0
73 60 4.79 1 456.0
73 61 4.41 1 436.0
73 62 4.04 1 416.0
73 63 3.67 1 396.0
73 64 3.29 1 376.0
73 65 2.92 1 356.0
73 66 2.54 1 336.0
73 67 2.17 1 316.0
73 68 1.8 1 296.0
73 69 1.42 1 276.0
73 70 1.05 1 256.0
73 71 0.67 1 236.0
73 72 0.5 1 216.0
73 73 0.5 1 196.0
74 1 27.27 1 1658.0
74 2 26.9 1 1638.0
74 3 26.53 1 1618.0
74 4 26.15 1 1598.0
74 5 25.78 1 1578.0
74 6 25.4 1 1558.0
74 7 25.03 1 1538.0
74 8 24.66 1 1518.0
74 9 24.28 1 1498.0
74 10 23.91 1 1478.0
74 11 23.53 1 1458.0
74 12 23.16 1 1438.0
74 13 22.79 1 1418.0
74 14 22.41 1 1398.0
74 15 22.04 1 1378.0
74 16 21.66 1 1358.0
74 17 21.29 1 1338.0
74 18 20.91 1 1318.0
74 19 20.54 1 1298.0
74 20 20.17 1 1278.0
74 21 19.79 1 1258.0
74 22 19.42 1 1238.0
74 23 19.04 1 1218.0
74 24 18.67 1 1198.0
74 25 18.3 1 1178.0
74 26 17.92 1 1158.0
74 27 17.55 1 1138.0
74 28 17.17 1 1118.0
74 29 16.8 1 1098.0
74 30 16.42 1 1078.0
74 31 16.05 1 1058.0
74 32 15.68 1 1038.0
74 33 15.3 1 1018.0
74 34 14.93 1 998.0
74 35 14.55 1 978.0
74 36 14.18 1 958.0
74 37 13.81 1 938.0
74 38 13.43 1 918.0
74 39 13.06 1 898.0
74 40 12.68 1 878.0
74 41 12.31 1 858.0
74 42 11.94 1 838.0
74 43 11.56 1 818.0
74 44 11.19 1 798.0
74 45 10.81 1 778.0
74 46 10.44 1 758.0
74 47 10.06 1 738.0
74 48 9.69 1 718.0
74 49 9.32 1 698.0
74 50 8.94 1 678.0
74 51 8.57 1 658.0
74 52 8.19 1 638.0
74 53 7.82 1 618.0
74 54 7.45 1 598.0
74 55 7.07 1 578.0
74 56 6.7 1 558.0
74 57 6.32 1 538.0
74 58 5.95 1 518.0
74 59 5.57 1 498.0
74 60 5.2 1 478.0
74 61 4.83 1 458.0
74 62 4.45 1 438.0
74 63 4.08 1 418.0
74 64 3.7 1 398.0
74 65 3.33 1 378.0
74 66 2.96 1 358.0
74 67 2.58 1 338.0
74 68 2.21 1 318.0
74 69 1.83 1 298.0
74 70 1.46 1 278.0
74 71 1.09 1 258.0
74 72 0.71 1 238.0
74 73 0.5 1 218.0
74 74 0.5 1 198.0
75 1 27.69 1 1680.0
75 2 27.31 1 1660.0
75 3 26.94 1 1640.0
75 4 26.56 1 1620.0
75 5 26.19 1 1600.0
75 6 25.82 1 1580.0
75 7 25.44 1 1560.0
75 8 25.07 1 1540.0
75 9 24.69 1 1520.0
75 10 24.32 1 1500.0
75 11 23.94 1 1480.0
75 12 23.57 1 1460.0
75 13 23.2 1 1440.0
75 14 22.82 1 1420.0
75 15 22.45 1 1400.0
75 16 22.07 1 1380.0
75 17 21.7 1 1360.0
75 18 21.33 1 1340.0
75 19 20.95 1 1320.0
75 20 20.58 1 1300.0
75 21 20.2 1 1280.0
75 22 19.83 1 1260.0
75 23 19.46 1 1240.0
75 24 19.08 1 1220.0
75 25 18.71 1 1200.0
75 26 18.33 1 1180.0
75 27 17.96 1 1160.0
75 28 17.58 1 1140.0
75 29 17.21 1 1120.0
75 30 16.84 1 1100.0
75 31 16.46 1 1080.0
75 32 16.09 1 1060.0
75 33 15.71 1 1040.0
75 34 15.34 1 1020.0
75 35 14.97 1 1000.0
75 36 14.59 1 980.0
75 37 14.22 1 960.0
75 38 13.84 1 940.0
75 39 13.47 1 920.0
75 40 13.09 1 900.0
75 41 12.72 1 880.0
75 42 12.35 1 860.0
75 43 11.97 1 840.0
75 44 11.6 1 820.0
75 45 11.22 1 800.0
75 46 10.85 1 780.0
75 47 10.48 1 760.0
75 48 10.1 1 740.0
75 49 9.73 1 720.0
75 50 9.35 1 700.0
75 51 8.98 1 680.0
75 52 8.61 1 660.0
75 53 8.23 1 640.0
75 54 7.86 1 620.0
75 55 7.48 1 600.0
75 56 7.11 1 580.0
75 57 6.73 1 560.0
75 58 6.36 1 540.0
75 59 5.99 1 520.0
75 60 5.61 1 500.0
75 61 5.24 1 480.0
75 62 4.86 1 460.0
75 63 4.49 1 440.0
75 64 4.12 1 420.0
75 65 3.74 1 400.0
75 66 3.37 1 380.0
75 67 2.99 1 360.0
75 68 2.62 1 340.0
75 69 2.24 1 320.0
75 70 1.87 1 300.0
75 71 1.5 1 280.0
75 72 1.12 1 260.0
75 73 0.75 1 240.0
75 74 0.5 1 220.0
75 75 0.5 1 200.0
76 1 28.1 1 1702.0
76 2 27.72 1 1682.0
76 3 27.35 1 1662.0
76 4 26.98 1 1642.0
76 5 26.6 1 1622.0
76 6 26.23 1 1602.0
76 7 25.85 1 1582.0
76 8 25.48 1 1562.0
76 9 25.1 1 1542.0
76 10 24.73 1 1522.0
76 11 24.36 1 1502.0
76 12 23.98 1 1482.0
76 13 23.61 1 1462.0
76 14 23.23 1 1442.0
76 15 22.86 1 1422.0
76 16 22.49 1 1402.0
76 17 22.11 1 1382.0
76 18 21.74 1 1362.0
76 19 21.36 1 1342.0
76 20 20.99 1 1322.0
76 21 20.62 1 1302.0
76 22 20.24 1 1282.0
76 23 19.87 1 1262.0
76 24 19.49 1 1242.0
76 25 19.12 1 1222.0
76 26 18.74 1 1202.0
76 27 18.37 1 1182.0
76 28 18.0 1 1162.0
76 29 17.62 1 1142.0
76 30 17.25 1 1122.0
76 31 16.87 1 1102.0
76 32 16.5 1 1082.0
76 33 16.13 1 1062.0
76 34 15.75 1 1042.0
76 35 15.38 1 1022.0
76 36 15.0 1 1002.0
76 37 14.63 1 982.0
76 38 14.25 1 962.0
76 39 13.88 1 942.0
76 40 13.51 1 922.0
76 41 13.13 1 902.0
76 42 12.76 1 882.0
76 43 12.38 1 862.0
76 44 12.01 1 842.0
76 45 11.64 1 822.0
76 46 11.26 1 802.0
76 47 10.89 1 782.0
76 48 10.51 1 762.0
76 49 10.14 1 742.0
76 50 9.77 1 722.0
76 51 9.39 1 702.0
76 52 9.02 1 682.0
76 53 8.64 1 662.0
76 54 8.27 1 642.0
76 55 7.89 1 622.0
76 56 7.52 1 602.0
76 57 7.15 1 582.0
76 58 6.77 1 562.0
76 59 6.4 1 542.0
76 60 6.02 1 522.0
76 61 5.65 1 502.0
76 62 5.28 1 482.0
76 63 4.9 1 462.0
76 64 4.53 1 442.0
76 65 4.15 1 422.0
76 66 3.78 1 402.0
76 67 3.4 1 382.0
76 68 3.03 1 362.0
76 69 2.66 1 342.0
76 70 2.28 1 322.0
76 71 1.91 1 302.0
76 72 1.53 1 282.0
76 73 1.16 1 262.0
76 74 0.79 1 242.0
76 75 0.5 1 222.0
76 76 0.5 1 202.0
77 1 28.51 1 1724.0
77 2 28.14 1 1704.0
77 3 27.76 1 1684.0
77 4 27.39 1 1664.0
77 5 27.01 1 1644.0
77 6 26.64 1 1624.0
77 7 26.26 1 1604.0
77 8 25.89 1 1584.0
77 9 25.52 1 1564.0
77 10 25.14 1 1544.0
77 11 24.77 1 1524.0
77 12 24.39 1 1504.0
77 13 24.02 1 1484.0
77 14 23.65 1 1464.0
77 15 23.27 1 1444.0
77 16 22.9 1 1424.0
77 17 22.52 1 1404.0
77 18 22.15 1 1384.0
77 19 21.77 1 1364.0
