initial_samples sample height tube remaining_vol
89 2 34.94 1 1918.0
89 3 34.57 1 1898.0
89 4 34.2 1 1878.0
89 5 33.82 1 1858.0
89 6 33.45 1 1838.0
89 7 33.07 1 1818.0
89 8 32.7 1 1798.0
89 9 32.33 1 1778.0
89 10 31.95 1 1758.0
89 11 31.58 1 1738.0
89 12 31.2 1 1718.0
89 13 30.83 1 1698.0
89 14 30.45 1 1678.0
89 15 30.08 1 1658.0
89 16 29.71 1 1638.0
89 17 29.33 1 1618.0
89 18 28.96 1 1598.0
89 19 28.58 1 1578.0
89 20 28.21 1 1558.0
89 21 27.84 1 1538.0
89 22 27.46 1 1518.0
89 23 27.09 1 1498.0
89 24 26.71 1 1478.0
89 25 26.34 1 1458.0
89 26 25.97 1 1438.0
89 27 25.59 1 1418.0
89 28 25.22 1 1398.0
89 29 24.84 1 1378.0
89 30 24.47 1 1358.0
89 31 24.09 1 1338.0
89 32 23.72 1 1318.0
89 33 23.35 1 1298.0
89 34 22.97 1 1278.0
89 35 22.6 1 1258.0
89 36 22.22 1 1238.0
89 37 21.85 1 1218.0
89 38 21.48 1 1198.0
89 39 21.1 1 1178.0
89 40 20.73 1 1158.0
89 41 20.35 1 1138.0
89 42 19.98 1 1118.0
89 43 19.6 1 1098.0
89 44 19.23 1 1078.0
89 45 18.86 1 1058.0
89 46 18.48 1 1038.0
89 47 18.11 1 1018.0
89 48 17.73 1 998.0
89 49 17.36 1 978.0
89 50 16.99 1 958.0
89 51 16.61 1 938.0
89 52 16.24 1 918.0
89 53 15.86 1 898.0
89 54 15.49 1 878.0
89 55 15.12 1 858.0
89 56 14.74 1 838.0
89 57 14.37 1 818.0
89 58 13.99 1 798.0
89 59 13.62 1 778.0
89 60 13.24 1 758.0
89 61 12.87 1 738.0
89 62 12.5 1 718.0
89 63 12.12 1 698.0
89 64 11.75 1 678.0
89 65 11.37 1 658.0
89 66 11.0 1 638.0
89 67 10.63 1 618.0
89 68 10.25 1 598.0
89 69 9.88 1 578.0
89 70 9.5 1 558.0
89 71 9.13 1 538.0
89 72 8.75 1 518.0
89 73 8.38 1 498.0
89 74 8.01 1 478.0
89 75 7.63 1 458.0
89 76 7.26 1 438.0
89 77 6.88 1 418.0
89 78 6.51 1 398.0
89 79 6.14 1 378.0
89 80 5.76 1 358.0
89 81 5.39 1 338.0
89 82 5.01 1 318.0
89 83 4.64 1 298.0
89 84 4.27 1 278.0
89 85 3.89 1 258.0
89 86 3.52 1 238.0
89 87 3.14 1 218.0
89 88 2.77 1 198.0
89 89 2.39 1 178.0
90 1 35.73 1 1960.0
90 2 35.36 1 1940.0
90 3 34.98 1 1920.0
90 4 34.61 1 1900.0
90 5 34.23 1 1880.0
90 6 33.86 1 1860.0
90 7 33.49 1 1840.0
90 8 33.11 1 1820.0
90 9 32.74 1 1800.0
90 10 32.36 1 1780.0
90 11 31.99 1 1760.0
90 12 31.61 1 1740.0
90 13 31.24 1 1720.0
90 14 30.87 1 1700.0
90 15 30.49 1 1680.0
90 16 30.12 1 1660.0
90 17 29.74 1 1640.0
90 18 29.37 1 1620.0
90 19 29.0 1 1600.0
90 20 28.62 1 1580.0
90 21 28.25 1 1560.0
90 22 27.87 1 1540.0
90 23 27.5 1 1520.0
90 24 27.13 1 1500.0
90 25 26.75 1 1480.0
90 26 26.38 1 1460.0
90 27 26.0 1 1440.0
90 28 25.63 1 1420.0
90 29 25.25 1 1400.0
90 30 24.88 1 1380.0
90 31 24.51 1 1360.0
90 32 24.13 1 1340.0
90 33 23.76 1 1320.0
90 34 23.38 1 1300.0
90 35 23.01 1 1280.0
90 36 22.64 1 1260.0
90 37 22.26 1 1240.0
90 38 21.89 1 1220.0
90 39 21.51 1 1200.0
90 40 21.14 1 1180.0
90 41 20.76 1 1160.0
90 42 20.39 1 1140.0
90 43 20.02 1 1120.0
90 44 19.64 1 1100.0
90 45 19.27 1 1080.0
90 46 18.89 1 1060.0
90 47 18.52 1 1040.0
90 48 18.15 1 1020.0
90 49 17.77 1 1000.0
90 50 17.4 1 980.0
90 51 17.02 1 960.0
90 52 16.65 1 940.0
90 53 16.28 1 920.0
90 54 15.9 1 900.0
90 55 15.53 1 880.0
90 56 15.15 1 860.0
90 57 14.78 1 840.0
90 58 14.4 1 820.0
90 59 14.03 1 800.0
90 60 13.66 1 780.0
90 61 13.28 1 760.0
90 62 12.91 1 740.0
90 63 12.53 1 720.0
90 64 12.16 1 700.0
90 65 11.79 1 680.0
90 66 11.41 1 660.0
90 67 11.04 1 640.0
90 68 10.66 1 620.0
90 69 10.29 1 600.0
90 70 9.91 1 580.0
90 71 9.54 1 560.0
90 72 9.17 1 540.0
90 73 8.79 1 520.0
90 74 8.42 1 500.0
90 75 8.04 1 480.0
90 76 7.67 1 460.0
90 77 7.3 1 440.0
90 78 6.92 1 420.0
90 79 6.55 1 400.0
90 80 6.17 1 380.0
90 81 5.8 1 360.0
90 82 5.43 1 340.0
90 83 5.05 1 320.0
90 84 4.68 1 300.0
90 85 4.3 1 280.0
90 86 3.93 1 260.0
90 87 3.55 1 240.0
90 88 3.18 1 220.0
90 89 2.81 1 200.0
90 90 2.43 1 180.0
91 1 17.42 1 981.0
91 2 17.04 1 961.0
91 3 16.67 1 941.0
91 4 16.29 1 921.0
91 5 15.92 1 901.0
91 6 15.55 1 881.0
91 7 15.17 1 861.0
91 8 14.8 1 841.0
91 9 14.42 1 821.0
91 10 14.05 1 801.0
91 11 13.67 1 781.0
91 12 13.3 1 761.0
91 13 12.93 1 741.0
91 14 12.55 1 721.0
91 15 12.18 1 701.0
91 16 11.8 1 681.0
91 17 11.43 1 661.0
91 18 11.06 1 641.0
91 19 10.68 1 621.0
91 20 10.31 1 601.0
91 21 9.93 1 581.0
91 22 9.56 1 561.0
91 23 9.19 1 541.0
91 24 8.81 1 521.0
91 25 8.44 1 501.0
91 26 8.06 1 481.0
91 27 7.69 1 461.0
91 28 7.31 1 441.0
91 29 6.94 1 421.0
91 30 6.57 1 401.0
91 31 6.19 1 381.0
91 32 5.82 1 361.0
91 33 5.44 1 341.0
91 34 5.07 1 321.0
91 35 4.7 1 301.0
91 36 4.32 1 281.0
91 37 3.95 1 261.0
91 38 3.57 1 241.0
91 39 3.2 1 221.0
91 40 2.82 1 201.0
91 41 2.45 1 181.0
91 42 2.08 1 161.0
91 43 1.7 1 141.0
91 44 1.33 1 121.0
91 45 0.95 1 101.0
91 46 0.58 1 81.0
91 47 0.5 1 61.0
91 48 17.42 2 981.0
91 49 17.04 2 961.0
91 50 16.67 2 941.0
91 51 16.29 2 921.0
91 52 15.92 2 901.0
91 53 15.55 2 881.0
91 54 15.17 2 861.0
91 55 14.8 2 841.0
91 56 14.42 2 821.0
91 57 14.05 2 801.0
91 58 13.67 2 781.0
91 59 13.3 2 761.0
91 60 12.93 2 741.0
91 61 12.55 2 721.0
91 62 12.18 2 701.0
91 63 11.8 2 681.0
91 64 11.43 2 661.0
91 65 11.06 2 641.0
91 66 10.68 2 621.0
91 67 10.31 2 601.0
91 68 9.93 2 581.0
91 69 9.56 2 561.0
91 70 9.19 2 541.0
91 71 8.81 2 521.0
91 72 8.44 2 501.0
91 73 8.06 2 481.0
91 74 7.69 2 461.0
91 75 7.31 2 441.0
91 76 6.94 2 421.0
91 77 6.57 2 401.0
91 78 6.19 2 381.0
91 79 5.82 2 361.0
91 80 5.44 2 341.0
91 81 5.07 2 321.0
91 82 4.7 2 301.0
91 83 4.32 2 281.0
91 84 3.95 2 261.0
91 85 3.57 2 241.0
91 86 3.2 2 221.0
91 87 2.82 2 201.0
91 88 2.45 2 181.0
91 89 2.08 2 161.0
91 90 1.7 2 141.0
91 91 1.33 2 121.0
92 1 17.62 1 992.0
92 2 17.25 1 972.0
92 3 16.87 1 952.0
92 4 16.5 1 932.0
92 5 16.13 1 912.0
92 6 15.75 1 892.0
92 7 15.38 1 872.0
92 8 15.0 1 852.0
92 9 14.63 1 832.0
92 10 14.25 1 812.0
92 11 13.88 1 792.0
92 12 13.51 1 772.0
92 13 13.13 1 752.0
92 14 12.76 1 732.0
92 15 12.38 1 712.0
92 16 12.01 1 692.0
92 17 11.64 1 672.0
92 18 11.26 1 652.0
92 19 10.89 1 632.0
92 20 10.51 1 612.0
92 21 10.14 1 592.0
92 22 9.77 1 572.0
92 23 9.39 1 552.0
92 24 9.02 1 532.0
92 25 8.64 1 512.0
92 26 8.27 1 492.0
92 27 7.89 1 472.0
92 28 7.52 1 452.0
92 29 7.15 1 432.0
92 30 6.77 1 412.0
92 31 6.4 1 392.0
92 32 6.02 1 372.0
92 33 5.65 1 352.0
92 34 5.28 1 332.0
92 35 4.9 1 312.0
92 36 4.53 1 292.0
92 37 4.15 1 272.0
92 38 3.78 1 252.0
92 39 3.4 1 232.0
92 40 3.03 1 212.0
92 41 2.66 1 192.0
92 42 2.28 1 172.0
92 43 1.91 1 152.0
92 44 1.53 1 132.0
92 45 1.16 1 112.0
92 46 0.79 1 92.0
92 47 0.5 1 72.0
92 48 0.5 1 52.0
92 49 17.62 2 992.0
92 50 17.25 2 972.0
92 51 16.87 2 952.0
92 52 16.5 2 932.0
92 53 16.13 2 912.0
92 54 15.75 2 892.0
92 55 15.38 2 872.0
92 56 15.0 2 852.0
92 57 14.63 2 832.0
92 58 14.25 2 812.0
92 59 13.88 2 792.0
92 60 13.51 2 772.0
92 61 13.13 2 752.0
92 62 12.76 2 732.0
92 63 12.38 2 712.0
92 64 12.01 2 692.0
92 65 11.64 2 672.0
92 66 11.26 2 652.0
92 67 10.89 2 632.0
92 68 10.51 2 612.0
92 69 10.14 2 592.0
92 70 9.77 2 572.0
92 71 9.39 2 552.0
92 72 9.02 2 532.0
92 73 8.64 2 512.0
92 74 8.27 2 492.0
92 75 7.89 2 472.0
92 76 7.52 2 452.0
92 77 7.15 2 432.0
92 78 6.77 2 412.0
92 79 6.4 2 392.0
92 80 6.02 2 372.0
92 81 5.65 2 352.0
92 82 5.28 2 332.0
92 83 4.9 2 312.0
92 84 4.53 2 292.0
92 85 4.15 2 272.0
92 86 3.78 2 252.0
92 87 3.4 2 232.0
92 88 3.03 2 212.0
92 89 2.66 2 192.0
92 90 2.28 2 172.0
92 91 1.91 2 152.0
92 92 1.53 2 132.0
93 1 17.83 1 1003.0
93 2 17.45 1 983.0
93 3 17.08 1 963.0
93 4 16.71 1 943.0
93 5 16.33 1 923.0
93 6 15.96 1 903.0
93 7 15.58 1 883.0
93 8 15.21 1 863.0
93 9 14.83 1 843.0
93 10 14.46 1 823.0
93 11 14.09 1 803.0
93 12 13.71 1 783.0
93 13 13.34 1 763.0
93 14 12.96 1 743.0
93 15 12.59 1 723.0
93 16 12.22 1 703.0
93 17 11.84 1 683.0
93 18 11.47 1 663.0
93 19 11.09 1 643.0
93 20 10.72 1 623.0
93 21 10.34 1 603.0
93 22 9.97 1 583.0
93 23 9.6 1 563.0
93 24 9.22 1 543.0
93 25 8.85 1 523.0
93 26 8.47 1 503.0
93 27 8.1 1 483.0
93 28 7.73 1 463.0
93 29 7.35 1 443.0
93 30 6.98 1 423.0
93 31 6.6 1 403.0
93 32 6.23 1 383.0
93 33 5.86 1 363.0
93 34 5.48 1 343.0
93 35 5.11 1 323.0
93 36 4.73 1 303.0
93 37 4.36 1 283.0
93 38 3.98 1 263.0
93 39 3.61 1 243.0
93 40 3.24 1 223.0
93 41 2.86 1 203.0
93 42 2.49 1 183.0
93 43 2.11 1 163.0
93 44 1.74 1 143.0
93 45 1.37 1 123.0
93 46 0.99 1 103.0
93 47 0.62 1 83.0
93 48 0.5 1 63.0
93 49 17.83 2 1003.0
93 50 17.45 2 983.0
93 51 17.08 2 963.0
93 52 16.71 2 943.0
93 53 16.33 2 923.0
93 54 15.96 2 903.0
93 55 15.58 2 883.0
93 56 15.21 2 863.0
93 57 14.83 2 843.0
93 58 14.46 2 823.0
93 59 14.09 2 803.0
93 60 13.71 2 783.0
93 61 13.34 2 763.0
93 62 12.96 2 743.0
93 63 12.59 2 723.0
93 64 12.22 2 703.0
93 65 11.84 2 683.0
93 66 11.47 2 663.0
93 67 11.09 2 643.0
93 68 10.72 2 623.0
93 69 10.34 2 603.0
93 70 9.97 2 583.0
93 71 9.6 2 563.0
93 72 9.22 2 543.0
93 73 8.85 2 523.0
93 74 8.47 2 503.0
93 75 8.1 2 483.0
93 76 7.73 2 463.0
93 77 7.35 2 443.0
93 78 6.98 2 423.0
93 79 6.6 2 403.0
93 80 6.23 2 383.0
93 81 5.86 2 363.0
93 82 5.48 2 343.0
93 83 5.11 2 323.0
93 84 4.73 2 303.0
93 85 4.36 2 283.0
93 86 3.98 2 263.0
93 87 3.61 2 243.0
93 88 3.24 2 223.0
93 89 2.86 2 203.0
93 90 2.49 2 183.0
93 91 2.11 2 163.0
93 92 1.74 2 143.0
93 93 1.37 2 123.0
94 1 18.03 1 1014.0
94 2 17.66 1 994.0
94 3 17.29 1 974.0
94 4 16.91 1 954.0
94 5 16.54 1 934.0
94 6 16.16 1 914.0
94 7 15.79 1 894.0
94 8 15.41 1 874.0
94 9 15.04 1 854.0
94 10 14.67 1 834.0
94 11 14.29 1 814.0
94 12 13.92 1 794.0
94 13 13.54 1 774.0
94 14 13.17 1 754.0
94 15 12.8 1 734.0
94 16 12.42 1 714.0
94 17 12.05 1 694.0
94 18 11.67 1 674.0
94 19 11.3 1 654.0
94 20 10.92 1 634.0
94 21 10.55 1 614.0
94 22 10.18 1 594.0
94 23 9.8 1 574.0
94 24 9.43 1 554.0
94 25 9.05 1 534.0
94 26 8.68 1 514.0
94 27 8.31 1 494.0
94 28 7.93 1 474.0
94 29 7.56 1 454.0
94 30 7.18 1 434.0
94 31 6.81 1 414.0
94 32 6.44 1 394.0
94 33 6.06 1 374.0
94 34 5.69 1 354.0
94 35 5.31 1 334.0
94 36 4.94 1 314.0
94 37 4.56 1 294.0
94 38 4.19 1 274.0
94 39 3.82 1 254.0
94 40 3.44 1 234.0
94 41 3.07 1 214.0
94 42 2.69 1 194.0
94 43 2.32 1 174.0
94 44 1.95 1 154.0
94 45 1.57 1 134.0
94 46 1.2 1 114.0
94 47 0.82 1 94.0
94 48 0.5 1 74.0
94 49 0.5 1 54.0
94 50 18.03 2 1014.0
94 51 17.66 2 994.0
94 52 17.29 2 974.0
94 53 16.91 2 954.0
94 54 16.54 2 934.0
94 55 16.16 2 914.0
94 56 15.79 2 894.0
94 57 15.41 2 874.0
94 58 15.04 2 854.0
94 59 14.67 2 834.0
94 60 14.29 2 814.0
94 61 13.92 2 794.0
94 62 13.54 2 774.0
94 63 13.17 2 754.0
94 64 12.8 2 734.0
94 65 12.42 2 714.0
94 66 12.05 2 694.0
94 67 11.67 2 674.0
94 68 11.3 2 654.0
94 69 10.92 2 634.0
94 70 10.55 2 614.0
94 71 10.18 2 594.0
94 72 9.8 2 574.0
94 73 9.43 2 554.0
94 74 9.05 2 534.0
94 75 8.68 2 514.0
94 76 8.31 2 494.0
94 77 7.93 2 474.0
94 78 7.56 2 454.0
94 79 7.18 2 434.0
94 80 6.81 2 414.0
94 81 6.44 2 394.0
94 82 6.06 2 374.0
94 83 5.69 2 354.0
94 84 5.31 2 334.0
94 85 4.94 2 314.0
94 86 4.56 2 294.0
94 87 4.19 2 274.0
94 88 3.82 2 254.0
94 89 3.44 2 234.0
94 90 3.07 2 214.0
94 91 2.69 2 194.0
94 92 2.32 2 174.0
94 93 1.95 2 154.0
94 94 1.57 2 134.0
95 1 18.24 1 1025.0
95 2 17.87 1 1005.0
95 3 17.49 1 985.0
95 4 17.12 1 965.0
95 5 16.74 1 945.0
95 6 16.37 1 925.0
95 7 15.99 1 905.0
95 8 15.62 1 885.0
95 9 15.25 1 865.0
95 10 14.87 1 845.0
95 11 14.5 1 825.0
95 12 14.12 1 805.0
95 13 13.75 1 785.0
95 14 13.38 1 765.0
95 15 13.0 1 745.0
95 16 12.63 1 725.0
95 17 12.25 1 705.0
95 18 11.88 1 685.0
95 19 11.5 1 665.0
95 20 11.13 1 645.0
95 21 10.76 1 625.0
95 22 10.38 1 605.0
95 23 10.01 1 585.0
95 24 9.63 1 565.0
95 25 9.26 1 545.0
95 26 8.89 1 525.0
95 27 8.51 1 505.0
95 28 8.14 1 485.0
95 29 7.76 1 465.0
95 30 7.39 1 445.0
95 31 7.02 1 425.0
95 32 6.64 1 405.0
95 33 6.27 1 385.0
95 34 5.89 1 365.0
95 35 5.52 1 345.0
95 36 5.14 1 325.0
95 37 4.77 1 305.0
95 38 4.4 1 285.0
95 39 4.02 1 265.0
95 40 3.65 1 245.0
95 41 3.27 1 225.0
95 42 2.9 1 205.0
95 43 2.53 1 185.0
95 44 2.15 1 165.0
95 45 1.78 1 145.0
95 46 1.4 1 125.0
95 47 1.03 1 105.0
95 48 0.65 1 85.0
95 49 0.5 1 65.0
95 50 18.24 2 1025.0
95 51 17.87 2 1005.0
95 52 17.49 2 985.0
95 53 17.12 2 965.0
95 54 16.74 2 945.0
95 55 16.37 2 925.0
95 56 15.99 2 905.0
95 57 15.62 2 885.0
95 58 15.25 2 865.0
95 59 14.87 2 845.0
95 60 14.5 2 825.0
95 61 14.12 2 805.0
95 62 13.75 2 785.0
95 63 13.38 2 765.0
95 64 13.0 2 745.0
95 65 12.63 2 725.0
95 66 12.25 2 705.0
95 67 11.88 2 685.0
95 68 11.5 2 665.0
95 69 11.13 2 645.0
95 70 10.76 2 625.0
95 71 10.38 2 605.0
95 72 10.01 2 585.0
95 73 9.63 2 565.0
95 74 9.26 2 545.0
95 75 8.89 2 525.0
95 76 8.51 2 505.0
95 77 8.14 2 485.0
95 78 7.76 2 465.0
95 79 7.39 2 445.0
95 80 7.02 2 425.0
95 81 6.64 2 405.0
95 82 6.27 2 385.0
95 83 5.89 2 365.0
95 84 5.52 2 345.0
95 85 5.14 2 325.0
95 86 4.77 2 305.0
95 87 4.4 2 285.0
95 88 4.02 2 265.0
95 89 3.65 2 245.0
95 90 3.27 2 225.0
95 91 2.9 2 205.0
95 92 2.53 2 185.0
95 93 2.15 2 165.0
95 94 1.78 2 145.0
95 95 1.4 2 125.0
96 1 18.45 1 1036.0
96 2 18.07 1 1016.0
96 3 17.7 1 996.0
96 4 17.32 1 976.0
96 5 16.95 1 956.0
96 6 16.57 1 936.0
96 7 16.2 1 916.0
96 8 15.83 1 896.0
96 9 15.45 1 876.0
96 10 15.08 1 856.0
96 11 14.7 1 836.0
96 12 14.33 1 816.0
96 13 13.96 1 796.0
96 14 13.58 1 776.0
96 15 13.21 1 756.0
96 16 12.83 1 736.0
96 17 12.46 1 716.0
96 18 12.08 1 696.0
96 19 11.71 1 676.0
96 20 11.34 1 656.0
96 21 10.96 1 636.0
96 22 10.59 1 616.0
96 23 10.21 1 596.0
96 24 9.84 1 576.0
96 25 9.47 1 556.0
96 26 9.09 1 536.0
96 27 8.72 1 516.0
96 28 8.34 1 496.0
96 29 7.97 1 476.0
96 30 7.6 1 456.0
96 31 7.22 1 436.0
96 32 6.85 1 416.0
96 33 6.47 1 396.0
96 34 6.1 1 376.0
96 35 5.72 1 356.0
96 36 5.35 1 336.0
96 37 4.98 1 316.0
96 38 4.6 1 296.0
96 39 4.23 1 276.0
96 40 3.85 1 256.0
96 41 3.48 1 236.0
96 42 3.11 1 216.0
96 43 2.73 1 196.0
96 44 2.36 1 176.0
96 45 1.98 1 156.0
96 46 1.61 1 136.0
96 47 1.23 1 116.0
96 48 0.86 1 96.0
96 49 0.5 1 76.0
96 50 0.5 1 56.0
96 51 18.45 2 1036.0
96 52 18.07 2 1016.0
96 53 17.7 2 996.0
96 54 17.32 2 976.0
96 55 16.95 2 956.0
96 56 16.57 2 936.0
96 57 16.2 2 916.0
96 58 15.83 2 896.0
96 59 15.45 2 876.0
96 60 15.08 2 856.0
96 61 14.7 2 836.0
96 62 14.33 2 816.0
96 63 13.96 2 796.0
96 64 13.58 2 776.0
96 65 13.21 2 756.0
96 66 12.83 2 736.0
96 67 12.46 2 716.0
96 68 12.08 2 696.0
96 69 11.71 2 676.0
96 70 11.34 2 656.0
96 71 10.96 2 636.0
96 72 10.59 2 616.0
96 73 10.21 2 596.0
96 74 9.84 2 576.0
96 75 9.47 2 556.0
96 76 9.09 2 536.0
96 77 8.72 2 516.0
96 78 8.34 2 496.0
96 79 7.97 2 476.0
96 80 7.6 2 456.0
96 81 7.22 2 436.0
96 82 6.85 2 416.0
96 83 6.47 2 396.0
96 84 6.1 2 376.0
96 85 5.72 2 356.0
96 86 5.35 2 336.0
96 87 4.98 2 316.0
96 88 4.6 2 296.0
96 89 4.23 2 276.0
96 90 3.85 2 256.0
96 91 3.48 2 236.0
96 92 3.11 2 216.0
96 93 2.73 2 196.0
96 94 2.36 2 176.0
96 95 1.98 2 156.0
96 96 1.61 2 136.0
